,PASSION,Doctor,Lawyer,Teacher,Engineer,Accountant,Nurse,Police,Architect,Dentist,Pharmacist,Max_Similarity_Column
1062,doKTeeR,58.92556509887895,40.824829046386306,66.66666666666666,58.333333333333336,23.570226039551585,44.721359549995796,40.824829046386306,46.22501635210243,55.55555555555556,19.245008972987527,Teacher
1063,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
1064,DEENTIST,30.618621784789724,23.570226039551585,57.735026918962575,64.9519052838329,40.824829046386306,51.63977794943222,35.35533905932738,56.04485383178051,96.22504486493763,33.333333333333336,Dentist
1065,DACTIR,57.73502691896258,33.333333333333336,54.433105395181734,20.412414523193153,57.73502691896258,18.257418583505537,33.333333333333336,79.2593923901217,54.433105395181734,70.71067811865476,Architect
1066,LAWYeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1067,DENISTS,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
1068,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1069,poLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1070,enjniear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
1071,AcCOUNTAnT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
1072,PoLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1073,enginneir,8.111071056538126,28.09757434745082,38.235955645093625,91.7662935482247,32.44428422615251,61.55870112510924,37.46343246326776,31.81423814878889,53.53033790313106,19.867985355975655,Engineer
1074,doctur,86.60254037844388,16.666666666666668,40.824829046386306,10.206207261596576,57.73502691896258,36.51483716701107,33.333333333333336,56.61385170722979,40.824829046386306,35.35533905932738,Doctor
1075,PoliCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1076,acCOUntANT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
1077,DOktuR,72.16878364870323,16.666666666666668,27.216552697590867,10.206207261596576,38.490017945975055,36.51483716701107,16.666666666666668,33.96831102433788,40.824829046386306,23.570226039551585,Doctor
1078,engenerr,16.666666666666664,48.11252243246882,62.853936105470886,94.28090415820634,22.222222222222225,73.78647873726219,28.86751345948129,32.68602252303068,39.28371006591931,13.608276348795433,Engineer
1079,PoliCe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1080,dentiist,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
1081,Engennier,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
1082,engeenear,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
1083,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1084,pOLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1085,PHARMACEIST,29.4174202707276,45.29108136578384,73.96002616336389,34.668762264076825,52.297636036849084,37.210420376762535,45.29108136578384,76.92307692307693,46.22501635210243,96.0768922830523,Pharmacist
1086,enjineeer,7.372097807744857,42.56282653793744,62.554324217122435,93.83148632568366,19.658927487319623,65.27533657682196,42.56282653793744,34.69889591797442,48.65336327998411,12.038585308576923,Engineer
1087,denstist,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1088,engineear,8.57492925712544,49.50737714883372,64.67616667635546,97.01425001453319,34.29971702850177,65.07913734559685,39.60590171906698,40.36036763977875,48.5071250072666,28.0056016805602,Engineer
1089,TEaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1090,LAWYE,0.0,91.28709291752769,44.721359549995796,33.54101966249684,21.081851067789195,19.999999999999996,36.51483716701107,24.806946917841692,14.9071198499986,25.81988897471611,Lawyer
1091,pharmacist,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
1092,teACHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1093,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
1094,TEachER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1095,pharacist,31.980107453341567,36.92744729379982,60.30226891555272,15.07556722888818,56.85352436149612,26.967994498529684,36.92744729379982,75.26178090063817,40.20151261036848,95.74271077563381,Pharmacist
1096,daktor,72.16878364870323,33.333333333333336,40.824829046386306,10.206207261596576,48.11252243246882,18.257418583505537,16.666666666666668,45.29108136578384,40.824829046386306,47.14045207910317,Doctor
1097,dentss,24.999999999999993,14.433756729740645,35.35533905932737,44.194173824159215,33.33333333333333,63.245553203367585,14.433756729740645,29.4174202707276,82.49579113843053,30.618621784789724,Dentist
1098,Engenier,8.838834764831843,40.824829046386306,58.333333333333336,100.0,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
1099,LAWYr,15.811388300841896,91.28709291752769,29.8142396999972,11.180339887498949,21.081851067789195,19.999999999999996,18.257418583505537,24.806946917841692,0.0,38.72983346207417,Lawyer
1100,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
1101,docteor,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
1102,enjeenerr,14.142135623730951,48.98979485566357,66.66666666666666,90.0,18.85618083164127,71.55417527999327,32.65986323710904,33.282011773513744,40.0,11.547005383792516,Engineer
1103,ARCITECT,51.031036307982866,35.35533905932738,76.98003589195011,36.08439182435161,68.04138174397718,25.81988897471611,47.14045207910317,96.0768922830523,57.735026918962575,66.66666666666667,Architect
1104,enjeeneer,6.350006350009525,43.994134506406,65.85527740981748,89.80265101338746,16.93335026669207,64.2575463121999,36.66177875533833,29.88812888320308,41.90790380624748,5.184758473652128,Engineer
1105,docture,80.1783725737273,30.860669992418384,62.9940788348712,37.79644730092272,53.45224838248488,50.70925528371099,46.29100498862757,62.897090203315095,50.395263067896956,32.73268353539886,Doctor
1106,doktaer,66.8153104781061,46.29100498862757,62.9940788348712,37.79644730092272,44.5435403187374,33.80617018914066,30.860669992418384,52.41424183609592,50.395263067896956,43.64357804719848,Doctor
1107,dentism,26.726124191242434,15.430334996209192,37.79644730092272,56.69467095138408,35.63483225498992,50.70925528371099,30.860669992418384,41.931393468876735,88.19171036881968,43.64357804719848,Dentist
1108,nirs,17.677669529663685,20.412414523193153,16.666666666666664,50.0,23.570226039551585,67.08203932499369,20.412414523193153,27.735009811261456,50.0,43.30127018922194,Nurse
1109,nurce,31.622776601683793,36.51483716701107,59.6284793999944,67.08203932499369,52.70462766947299,79.99999999999999,36.51483716701107,49.613893835683385,29.8142396999972,25.81988897471611,Nurse
1110,Enginnier,8.111071056538126,28.09757434745082,38.235955645093625,91.7662935482247,32.44428422615251,61.55870112510924,37.46343246326776,31.81423814878889,53.53033790313106,19.867985355975655,Engineer
1111,enjeineerr,13.867504905630728,48.03844614152615,65.37204504606134,93.15516419063742,18.490006540840973,70.16464154456234,40.03203845127179,38.07498052542949,45.76043153224295,16.98415551216894,Engineer
1112,pOlIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1113,DENSTISTS,25.724787771376324,9.901475429766744,32.33808333817773,36.38034375544994,34.29971702850177,54.23261445466404,19.80295085953349,40.36036763977875,88.92972917998875,42.0084025208403,Dentist
1114,ENGINER,10.660035817780521,36.92744729379982,50.251890762960606,97.99118698777318,28.42676218074806,67.4199862463242,36.92744729379982,33.44968040028363,50.251890762960606,17.407765595569785,Engineer
1115,TeaCheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1116,pOlIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1117,PolICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1118,nurrs,26.726124191242434,30.860669992418384,25.197631533948478,37.79644730092272,26.72612419124244,84.51542547285165,0.0,20.965696734438367,25.197631533948478,32.73268353539886,Nurse
1119,PHRAMACIST,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
1120,DOCTA,79.05694150420948,18.257418583505537,44.721359549995796,0.0,73.78647873726219,0.0,36.51483716701107,62.01736729460423,44.721359549995796,51.63977794943222,Doctor
1121,DOCKTOR,94.28090415820633,13.608276348795433,33.33333333333333,8.333333333333332,47.14045207910317,14.9071198499986,40.824829046386306,46.22501635210243,33.33333333333333,28.867513459481287,Doctor
1122,arkhiteckt,37.79644730092272,32.73268353539886,71.26966450997983,33.40765523905305,50.39526306789697,23.904572186687872,32.73268353539886,81.53742483272114,53.45224838248488,61.721339984836774,Architect
1123,TeacHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1124,architekt,42.640143271122085,36.92744729379982,80.40302522073696,37.68891807222045,56.85352436149612,26.967994498529684,36.92744729379982,91.98662110078,60.30226891555272,69.63106238227914,Architect
1125,DOCTORE,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
1126,enganiar,10.206207261596575,47.14045207910317,48.112522432468815,72.16878364870323,54.433105395181734,51.63977794943222,23.570226039551585,40.03203845127179,38.490017945975055,50.000000000000014,Engineer
1127,LawyEr,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1128,denitist,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
1129,POLicE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1130,POlICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1131,dentiss,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
1132,TEaCheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1133,engeineer,7.372097807744857,42.56282653793744,62.554324217122435,99.04434667711051,19.658927487319623,65.27533657682196,42.56282653793744,34.69889591797442,48.65336327998411,12.038585308576923,Engineer
1134,pOlICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1135,engeneaar,8.111071056538126,56.19514869490164,68.82472016116851,86.03090020146065,43.25904563487001,61.55870112510924,28.09757434745082,38.17708577854667,38.235955645093625,33.1133089266261,Engineer
1136,denisst,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
1137,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
1138,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1139,doktoer,82.49579113843053,27.216552697590867,44.44444444444444,33.33333333333333,31.426968052735443,29.8142396999972,40.824829046386306,36.980013081681946,44.44444444444444,19.245008972987527,Doctor
1140,DOKCUTER,74.99999999999999,28.86751345948129,58.92556509887895,35.35533905932737,50.0,47.43416490252569,43.30127018922194,58.8348405414552,47.14045207910316,30.618621784789724,Doctor
1141,DENTISTA,33.54101966249684,25.819888974716115,52.70462766947299,47.43416490252569,59.6284793999944,42.426406871192846,25.819888974716115,61.39406135149205,94.86832980505137,54.77225575051661,Dentist
1142,enginear,10.206207261596575,47.14045207910317,57.735026918962575,93.81941874331419,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
1143,dactir,57.73502691896258,33.333333333333336,54.433105395181734,20.412414523193153,57.73502691896258,18.257418583505537,33.333333333333336,79.2593923901217,54.433105395181734,70.71067811865476,Architect
1144,TEAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1145,teAchEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1146,engeinear,8.57492925712544,49.50737714883372,64.67616667635546,97.01425001453319,34.29971702850177,65.07913734559685,39.60590171906698,40.36036763977875,48.5071250072666,28.0056016805602,Engineer
1147,Enginier,9.44911182523068,32.73268353539886,44.5435403187374,93.54143466934853,25.197631533948485,59.76143046671968,43.64357804719848,37.062465833055064,53.45224838248488,23.14550249431379,Engineer
1148,engieaar,10.206207261596575,58.92556509887896,67.35753140545634,79.38566201357354,40.824829046386306,51.63977794943222,35.35533905932738,48.03844614152615,38.490017945975055,50.000000000000014,Engineer
1149,engeneear,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
1150,DOCTEOR,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
1151,Enginnear,8.57492925712544,39.60590171906698,48.5071250072666,90.95085938862486,45.73295603800236,65.07913734559685,29.70442628930023,33.633639699815625,48.5071250072666,28.0056016805602,Engineer
1152,DENTISIT,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
1153,enjneer,9.128709291752767,42.16370213557839,60.246407607670925,90.36961141150638,24.343224778007382,69.28203230275508,31.622776601683793,28.64459496157732,43.03314829119352,7.4535599249993,Engineer
1154,DENTIIST,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
1155,engeenear,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
1156,TeAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1157,lawyeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1158,DOKCTAR,80.1783725737273,30.860669992418384,50.395263067896956,9.44911182523068,62.36095644623235,16.90308509457033,30.860669992418384,62.897090203315095,37.79644730092272,54.5544725589981,Doctor
1159,TEaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1160,docktor,94.28090415820633,13.608276348795433,33.33333333333333,8.333333333333332,47.14045207910317,14.9071198499986,40.824829046386306,46.22501635210243,33.33333333333333,28.867513459481287,Doctor
1161,doctar,86.60254037844388,33.333333333333336,54.433105395181734,10.206207261596576,67.35753140545636,18.257418583505537,33.333333333333336,67.93662204867576,40.824829046386306,58.92556509887896,Doctor
1162,PoLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1163,TeACHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1164,enjeeneaar,6.933752452815364,56.04485383178051,71.90924955066748,83.34935743372822,36.980013081681946,61.39406135149205,32.02563076101743,38.07498052542949,39.22322702763681,28.306925853614896,Engineer
1165,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1166,dOCToER,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
1167,engeenearr,13.867504905630728,56.04485383178051,71.90924955066748,93.15516419063742,27.735009811261456,70.16464154456234,32.02563076101743,38.07498052542949,39.22322702763681,22.64554068289192,Engineer
1168,engeenieer,6.249999999999998,43.30127018922194,64.81812160876684,97.22718241315029,16.666666666666664,63.245553203367585,43.30127018922194,34.3203236491822,47.14045207910316,10.206207261596575,Engineer
1169,pOLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1170,teaCher,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1171,pOLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1172,LAWyeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1173,enjinear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
1174,TEACHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1175,dentsists,25.724787771376324,9.901475429766744,32.33808333817773,36.38034375544994,34.29971702850177,54.23261445466404,19.80295085953349,40.36036763977875,88.92972917998875,42.0084025208403,Dentist
1176,TEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1177,DOCTOOR,98.058067569092,11.32277034144596,27.735009811261456,6.933752452815364,45.760431532242954,12.403473458920846,45.29108136578384,38.46153846153847,27.735009811261456,24.019223070763076,Doctor
1178,lAwyeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1179,TeacHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1180,PHARMASIST,18.89822365046136,32.73268353539886,44.5435403187374,13.36306209562122,37.79644730092272,35.85685828003181,21.82178902359924,51.88745216627709,44.5435403187374,92.58200997725515,Pharmacist
1181,arkitikt,28.34733547569204,21.82178902359924,35.63483225498992,20.04459314343183,37.79644730092272,11.952286093343936,21.82178902359924,59.29994533288811,53.45224838248488,54.006172486732176,Architect
1182,engeeneer,6.350006350009525,43.994134506406,65.85527740981748,94.29278356405682,16.93335026669207,64.2575463121999,36.66177875533833,29.88812888320308,41.90790380624748,5.184758473652128,Engineer
1183,detnists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
1184,enjeaniar,9.128709291752767,52.70462766947299,60.246407607670925,77.45966692414834,48.686449556014765,57.735026918962575,31.622776601683793,42.966892442365975,43.03314829119352,44.721359549995796,Engineer
1185,dentst,37.49999999999999,14.433756729740645,47.14045207910316,44.194173824159215,50.0,47.43416490252569,14.433756729740645,49.029033784546,94.28090415820633,30.618621784789724,Dentist
1186,LAwyer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
1187,enjeineear,7.216878364870323,50.000000000000014,68.04138174397718,91.85586535436919,28.86751345948129,63.90096504226938,41.66666666666667,39.62969619506085,47.62896722078403,23.570226039551585,Engineer
1188,enjeeneaar,6.933752452815364,56.04485383178051,71.90924955066748,83.34935743372822,36.980013081681946,61.39406135149205,32.02563076101743,38.07498052542949,39.22322702763681,28.306925853614896,Engineer
1189,nurze,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
1190,TeacheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1191,DoCTr,94.86832980505137,18.257418583505537,44.721359549995796,11.180339887498949,52.70462766947299,19.999999999999996,36.51483716701107,62.01736729460423,44.721359549995796,38.72983346207417,Doctor
1192,TEAcHER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1193,nursee,12.499999999999996,43.30127018922194,58.92556509887895,79.5495128834866,25.0,94.86832980505137,28.86751345948129,29.4174202707276,47.14045207910316,20.41241452319315,Nurse
1194,tEACHER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1195,engunnir,9.44911182523068,21.82178902359924,26.72612419124244,80.17837257372732,44.09585518440984,71.71371656006362,21.82178902359924,22.23747949983304,44.5435403187374,15.430334996209194,Engineer
1196,TeAcher,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1197,ENGINNER,8.838834764831843,30.618621784789728,41.66666666666667,93.75,35.35533905932738,67.08203932499369,30.618621784789728,27.735009811261456,50.0,14.433756729740645,Engineer
1198,DENTTISTS,34.29971702850176,9.901475429766744,40.42260417272217,36.38034375544994,45.73295603800236,43.386091563731235,19.80295085953349,53.813823519705004,97.0142500145332,42.0084025208403,Dentist
1199,PHARMACCIST,36.514837167011066,31.622776601683793,60.246407607670925,12.909944487358056,60.85806194501846,23.094010767585026,42.16370213557839,78.77263614433761,34.42651863295481,96.89627902499089,Pharmacist
1200,enjeineaar,7.905694150420948,54.77225575051661,67.08203932499369,83.8525491562421,42.16370213557839,59.999999999999986,36.51483716701107,43.41215710622296,44.721359549995796,38.72983346207417,Engineer
1201,TEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1202,doctorr,95.9403223600247,24.61829819586655,40.20151261036848,15.07556722888818,42.64014327112209,26.967994498529684,36.92744729379982,50.17452060042545,30.15113445777636,34.81553119113957,Doctor
1203,enjniear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
1204,DOctAr,86.60254037844388,33.333333333333336,54.433105395181734,10.206207261596576,67.35753140545636,18.257418583505537,33.333333333333336,67.93662204867576,40.824829046386306,58.92556509887896,Doctor
1205,pOLiCe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
1206,daktir,43.30127018922194,33.333333333333336,40.824829046386306,20.412414523193153,38.490017945975055,18.257418583505537,16.666666666666668,56.61385170722979,54.433105395181734,58.92556509887896,Pharmacist
1207,TEACHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
1208,Engiinear,9.128709291752767,42.16370213557839,51.63977794943222,90.36961141150638,36.51483716701108,57.735026918962575,42.16370213557839,42.966892442365975,51.63977794943222,37.2677996249965,Engineer
1209,enjineir,9.44911182523068,32.73268353539886,44.5435403187374,86.85990362153792,25.197631533948485,59.76143046671968,43.64357804719848,37.062465833055064,53.45224838248488,23.14550249431379,Engineer
1210,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
1211,doktr,79.05694150420948,18.257418583505537,29.8142396999972,11.180339887498949,31.622776601683793,19.999999999999996,18.257418583505537,37.210420376762535,44.721359549995796,25.81988897471611,Doctor
